_id,username,orderId,cartItems,totalPrice,paymentDetails,billingAddress.fullName,billingAddress.addressLine1,billingAddress.addressLine2,billingAddress.country,purchaseDate
,rwasiyuy,Y6Xv7UxUBMV3a0,"[{'_id': 'vl5v9kt2mqj6ibmj996q7mlf', 'asin': 'GJQWLN9RKN', 'title': 'hhRjJfqgaJBhtPVpeLVpJxhVSCOrk', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.6, 'price': 15.59, 'listPrice': 83.16, 'category_id': 51, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 30, 'reviews': []}, {'_id': 'olpxpjtj2z2mwbvyplrn5f2i', 'asin': 'TRJPFI4CRX', 'title': 'fkNACuQvYoseZdhfbZEsZdkgo', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.8, 'price': 59.05, 'listPrice': 39.5, 'category_id': 74, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 66, 'reviews': []}, {'_id': 'mcalqmchsjy7p9iaw6fmf8zi', 'asin': 'W6CHUQJVBS', 'title': 'oeEdZCYYCTOOVVszoiVLsyIaVNQPQAWdxvSwNZHsEWEtelh', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.8, 'price': 97.71, 'listPrice': 97.99, 'category_id': 94, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 84, 'reviews': []}, {'_id': '8oo826i73dq0wxhbnw0g8931', 'asin': 'LM5019Q2LZ', 'title': 'asMECeVpnuDYjnq', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.1, 'price': 20.11, 'listPrice': 144.77, 'category_id': 30, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 96, 'reviews': []}]",417.17,620454509206582,vygzMGOUKR,TyzkYlwMBHSbGsmVBpiPMjwkYv,zPhhCeQhItnQcII,Random Country,2023-11-06T00:00:00.000000+00:00
,wrebvcww,pAsdBIFnBwai8h,"[{'_id': 'rcjmnsgplqatrnc0f3xu622b', 'asin': '9LI4X43ZB9', 'title': 'MCqbSNHoNgCxKCFZNgo', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.8, 'price': 33.16, 'listPrice': 141.1, 'category_id': 75, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 32, 'reviews': []}]",247.85,315650636510471,TufNAhiyUFn Z,NZSxyKQOAAjruIJBEwbZCJHjDh,QaYImsszrivz,Random Country,2022-05-06T00:00:00.000000+00:00
,pakyqxxz,xMqdk66fJse375,"[{'_id': '0fipwzi9dfgap80cqk8ti5i9', 'asin': 'TS1CJN7595', 'title': 'ShgnwiGYzwgRhifBCpQXwfbgyVZzZpDuitzcNWqeqIWdkOQH', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.5, 'price': 97.39, 'listPrice': 79.48, 'category_id': 81, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 71, 'reviews': []}, {'_id': 'i0l7h0ar3qs4wsslmc7wsox3', 'asin': '0EOSZSZ6YF', 'title': 'lIcvlfmtOdFpoIZIldSDx', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.5, 'price': 12.08, 'listPrice': 91.0, 'category_id': 20, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 34, 'reviews': []}, {'_id': '096i6jzmdsoqvce9j12lpzv9', 'asin': '8ZBF5JGFU3', 'title': 'BukTNTPZfXIaUaeQrnaktrUcfkwtdfVyLiL', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.0, 'price': 79.89, 'listPrice': 44.29, 'category_id': 83, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 47, 'reviews': []}, {'_id': 'bugml7eebtvdlsutvj740xpj', 'asin': '2Q7T31Q5KE', 'title': 'UruwwlUyAwLCpXT EqtbS hAwGBPytyAikukERylXxM', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.0, 'price': 42.8, 'listPrice': 144.42, 'category_id': 24, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 69, 'reviews': []}]",316.88,241655140380125,DwFTTWwaK,edkEdAHluboXO,uagrvjeaB,Random Country,2021-03-24T00:00:00.000000+00:00
,wthnvsve,xjcRXD5BR4Q6PM,"[{'_id': 'jjm7eaft3w7j564ltuwiz6uw', 'asin': '1V9F69C6XZ', 'title': 'pjbFYTBYNMCAFHGBSDHAXJRfb', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.1, 'price': 72.22, 'listPrice': 176.52, 'category_id': 19, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 19, 'reviews': []}, {'_id': '2mndw9uw7s8umclbzjf5yf9o', 'asin': 'KM5V61CFEF', 'title': 'SVJzpikNLrFPRJZyzwcCmGsvZiOkJreALVgZagkzIlf', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.3, 'price': 33.99, 'listPrice': 113.04, 'category_id': 65, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 42, 'reviews': []}]",262.95,173462144388067,uBmsj,OYNjClORpFCgDGBooVLYvGGcUdgPUY,yPPnKAezHcq,Random Country,2023-03-14T00:00:00.000000+00:00
,nkbtkkvj,85sZyG7pOAxTcY,"[{'_id': 'ew0fq4767v4rjsy9g9pahhki', 'asin': 'OF4RB5IL4Y', 'title': 'CoowYdTHlGPVjcgjFKEvdawvoqi luOdwDUuMKW ', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.1, 'price': 30.9, 'listPrice': 59.36, 'category_id': 91, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 14, 'reviews': []}, {'_id': 'zqpfvk2ufaflewcou3ws00g3', 'asin': 'FS2OYKPFGP', 'title': 'UDUpzHHcIFHnLHvCFMJOBjffYmIEVp', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.5, 'price': 53.57, 'listPrice': 158.3, 'category_id': 18, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 50, 'reviews': []}, {'_id': 'tzw79cj3ax6whco7elq5gkkf', 'asin': 'YK0XTNKT9K', 'title': 'YxlEltWJZKryrbLiBAnCIGmsIdQAuaS', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.2, 'price': 23.13, 'listPrice': 149.85, 'category_id': 86, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 30, 'reviews': []}, {'_id': 'iue2va2xqy1mr7p4236sp8hy', 'asin': 'X3934R9DCI', 'title': 'fJKAqPApXADKSK', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.9, 'price': 75.94, 'listPrice': 102.62, 'category_id': 13, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 86, 'reviews': []}, {'_id': '9s04mp4wbgpokk3mjpkwv7ew', 'asin': '1ZXWS9460Q', 'title': 'hMqTJScGVwbeUvVUeiQjJnEgwotfxBvdjjPDbrNWrXSHkVTfo', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.0, 'price': 64.32, 'listPrice': 180.46, 'category_id': 50, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 17, 'reviews': []}]",83.69,187726243390751,YEpSTnBMQux,OgdNFvUtOaAHnLbivrpYsdFtO,uCfkxVNQH,Random Country,2023-08-01T00:00:00.000000+00:00
,oghvzavw,zoUWcWGWncZKSb,"[{'_id': 'au8ki5dz82ts5uw9rmmrkpid', 'asin': 'GHQSVHTJM8', 'title': 'eHFUpVHjjulMZmwrnaYbrvFDEEhZErhUVBNoyJqcUj', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.8, 'price': 37.65, 'listPrice': 195.06, 'category_id': 12, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 47, 'reviews': []}, {'_id': 'mardoeu5itq8ynehw2h2te99', 'asin': 'PZ8SPIPOKL', 'title': 'sspxCgXyEKHuukQkTbXMfskuRFZflInSjbhEFmzwjPxY', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.3, 'price': 82.67, 'listPrice': 110.48, 'category_id': 22, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 7, 'reviews': []}, {'_id': '5kmbfmku267x4y7xildr8ho3', 'asin': 'ODCPX072HE', 'title': 'vZ bNBpDTqFuchYTBlOeNEH gyzngTIPB', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.5, 'price': 54.16, 'listPrice': 84.98, 'category_id': 4, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 73, 'reviews': []}, {'_id': 'hy1hlyfhnxy0nubyz7l9t26m', 'asin': 'GUW3AILSPG', 'title': 'hvQrBdRYNiIdkpMyfmPPYZZzFPzKSduKNFrdKCYEDEo GRN', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.6, 'price': 79.18, 'listPrice': 40.53, 'category_id': 74, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 42, 'reviews': []}]",127.01,887660240082070,iMLy TCi,oFqhnFSTVOqQMjUKY,sMfmEfGTfjykN,Random Country,2024-04-12T00:00:00.000000+00:00
,sihctfza,rdEGYw5W2TxqtW,"[{'_id': 'zartup4dk1srbv2ykavmdtmn', 'asin': '8YM6QAB820', 'title': 'VmDbtjDwIotuCsdMRP OEBuJRIsRPDJsrfl', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.7, 'price': 56.92, 'listPrice': 163.8, 'category_id': 65, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 92, 'reviews': []}, {'_id': 'x6r87qdrkqjfgjay6ffjfedv', 'asin': 'B63SUYO7B1', 'title': 'CciTfaeXtzrZAAQjHhhbhVrH', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.7, 'price': 73.0, 'listPrice': 130.46, 'category_id': 72, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 99, 'reviews': []}, {'_id': 'q1pa9ibktju9ibauhy09t8vv', 'asin': 'FSIR2E51FJ', 'title': 'VVDBKHWxsfNFRraymv', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.7, 'price': 68.07, 'listPrice': 116.22, 'category_id': 52, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 3, 'reviews': []}]",74.48,110470177085735,nVtILn,KsRPttQ dcBgvVGgYjPphiaGe xutB,ombkTvXJczri,Random Country,2022-10-26T00:00:00.000000+00:00
,wwbjcbkg,Bku2uwSTAHHEAU,"[{'_id': 'w37652gdkh8wcpuv34mut0nj', 'asin': 'FHUW69DHG3', 'title': 'ExRRqjznGQfLgqjwhD', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.1, 'price': 41.25, 'listPrice': 74.26, 'category_id': 58, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 64, 'reviews': []}]",447.83,807375958903101,JizyetrAv,BJcMVgbClVRrwQlfPrj,QaqTzIpZiws,Random Country,2021-10-01T00:00:00.000000+00:00
,ygzslifx,Ohs9PERS6IWBOs,"[{'_id': 'm2253p25up32rfv77r5dnqi5', 'asin': 'F89TYPLX35', 'title': 'CkadihxIXcZEIX bpUCTTEeSlNKEmeXLzVrvgLMI', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.8, 'price': 46.59, 'listPrice': 21.04, 'category_id': 26, 'Category': 'Random Category', 'quantity': 6, 'numberOfReviews': 36, 'reviews': []}, {'_id': 'b3qu88r1no538sn0fyllfur3', 'asin': 'YTO9QDIABC', 'title': 'kzxzaYgyHvji', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.7, 'price': 57.68, 'listPrice': 141.13, 'category_id': 51, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 37, 'reviews': []}]",70.2,713296726444546,QlEIBUhEHNMrfH,XTDvaXRkvs,PQQSehXpTGHgAli,Random Country,2023-03-28T00:00:00.000000+00:00
,ckjfnqyg,ilPkN8jiH5Ghu3,"[{'_id': 'vp50gsr2487p0hg2q7sdla7b', 'asin': 'FCUUEBKFA3', 'title': 'YLmWwSEQcpHYaMEqFsZphpMceh WBXYpQQvaedo', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.6, 'price': 81.43, 'listPrice': 91.17, 'category_id': 85, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 59, 'reviews': []}, {'_id': 'y55fwqo9nn923ref9i58993h', 'asin': 'NHJ7ZYOHY8', 'title': 'tvDSOYBZKHzLvkgRlubxrvbBRtKJAK', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.1, 'price': 48.49, 'listPrice': 160.47, 'category_id': 59, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 61, 'reviews': []}, {'_id': 'ntcfu2kpvuxnbk71616cx48k', 'asin': '6PK5I35ZOW', 'title': 'JlhRhSMitFptirlrVUuGQhyBQkzHqWzsMOb', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.3, 'price': 53.1, 'listPrice': 113.95, 'category_id': 64, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 98, 'reviews': []}]",392.51,239125053489339,FuGSJNXoc,ZYJakTFMfEwzWqdXAtjomQyYdwu,OoDBPQzkfIkWub,Random Country,2021-05-04T00:00:00.000000+00:00
,xiskekcn,hyfML8iPLmoEAg,"[{'_id': '1p17y50gp0y6fp720xf8bceo', 'asin': 'GWHRY6Q7XN', 'title': 'EOHjjNyzUsUeN', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.8, 'price': 41.1, 'listPrice': 7.8, 'category_id': 41, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 55, 'reviews': []}, {'_id': 'xoel2v7j9e5bwo5x6c6isvhl', 'asin': '2TPBXKMVKN', 'title': 'FFzWkFExnonDaWajFPciJuimjBSRKLDYJKXJCMZufrUTy', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.9, 'price': 36.24, 'listPrice': 47.77, 'category_id': 51, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 20, 'reviews': []}, {'_id': 'wt3qagrpouljxpma6v1myocf', 'asin': 'FRSVWLDZE9', 'title': ' zokZvYjXoeIlXrVuxcz SVqprOGBYKSVlvdLFywE', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.2, 'price': 69.79, 'listPrice': 47.41, 'category_id': 26, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 13, 'reviews': []}, {'_id': 'dwigtst7bl2d6snqswr7gdm1', 'asin': 'IDCTIDRYPG', 'title': 'SjWPTnHxtCWtkbYnDcNJGCLGLiXUtUAfjs n', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.3, 'price': 13.68, 'listPrice': 192.17, 'category_id': 90, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 14, 'reviews': []}, {'_id': 'fj3t8pxlwc3o6gb5l52qlgwv', 'asin': '1UN035MKVP', 'title': 'ooa rcUIoKAtMSaynKxWAVmHRTpw', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.3, 'price': 88.86, 'listPrice': 187.09, 'category_id': 36, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 54, 'reviews': []}]",269.04,610782954195085,azbpJf,eHvcFuReCBZBkoK,UbQbPiGayD,Random Country,2023-06-27T00:00:00.000000+00:00
,yxxksppi,LlxMH2uYmb90NM,"[{'_id': 'vi3gutn3w6rpcnbsp5b1ov6z', 'asin': '6K34OFUZ97', 'title': 'LGzMTatPVmtVsRdwZWiYxUZuwwoWWCysEHWnBoccD', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.0, 'price': 62.35, 'listPrice': 10.46, 'category_id': 81, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 80, 'reviews': []}, {'_id': 'ldudeae8fyfkcsv860eg2qa2', 'asin': 'NYJKBZK31B', 'title': 'kNbzFHOtzTsz JkHP', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.2, 'price': 94.82, 'listPrice': 66.63, 'category_id': 30, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 64, 'reviews': []}, {'_id': 'dffcn6je8h8lcd90xh21s9em', 'asin': 'F9QI89DBYI', 'title': 'i AgErYf bCoFlJLStIgwEqu', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.6, 'price': 41.7, 'listPrice': 121.84, 'category_id': 67, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 95, 'reviews': []}, {'_id': 'iu6htqqu89jf4lop4yna5g3g', 'asin': '2W7VZJZIW8', 'title': 'UIlwlxJx v muLwdDzxQFnuxtiDRqvsUvnZOMBrLs', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.8, 'price': 76.74, 'listPrice': 83.91, 'category_id': 22, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 75, 'reviews': []}, {'_id': 'j4yy5g301dq4o9fp02lxv9l1', 'asin': 'QO9HQN1YGU', 'title': 'FYaXnFnD aVpWpMULwlFjeapMrlxqVqrbzdXD', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.9, 'price': 63.32, 'listPrice': 116.72, 'category_id': 56, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 12, 'reviews': []}]",134.05,146247807004772,awvChRQiD,kSeiHzMxNANrphLjNFbplXmV,OrgScru,Random Country,2023-12-27T00:00:00.000000+00:00
,krrodmfe,GYnLOHIZD963De,"[{'_id': 'spn8vgj2nhevlwzil0rhe2w1', 'asin': 'E8OEPOZS2S', 'title': 'XkFQYNiufaF', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.8, 'price': 67.73, 'listPrice': 2.98, 'category_id': 18, 'Category': 'Random Category', 'quantity': 3, 'numberOfReviews': 4, 'reviews': []}]",156.92,921356889376020,YmWoazPot ,HxIpxJIn omyOvoGLj,URiKx,Random Country,2022-12-19T00:00:00.000000+00:00
,gwcmglcj,pc09qxePxP8zPE,"[{'_id': '6rgerk3ew6ltqw86y9dvolq6', 'asin': 'YKEVK0130F', 'title': 'rLLXReMmZBejeLajXLPpaharJy KTGtgAdGAQfGvgdkoh', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.3, 'price': 22.87, 'listPrice': 141.5, 'category_id': 69, 'Category': 'Random Category', 'quantity': 4, 'numberOfReviews': 87, 'reviews': []}, {'_id': 'x9hz73p0hdjoac1xh6fqmkyl', 'asin': '3PZ34PCWFC', 'title': 'TDIbFIoejQa', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.9, 'price': 93.29, 'listPrice': 27.23, 'category_id': 30, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 3, 'reviews': []}, {'_id': '50s74d7oi97t57f3lddce4l6', 'asin': 'BUPUTTEZLJ', 'title': 'RqLWqlmsdctxEAOiASFDBHRpBCTDjvUcGDR', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.7, 'price': 21.14, 'listPrice': 65.81, 'category_id': 22, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 1, 'reviews': []}, {'_id': '9fp652xi7pyj6o7wq7ed5eyd', 'asin': 'CHL1MPR4M2', 'title': 'YimUDdQmGf zWPSYpjauwTrkSwoytW', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.7, 'price': 42.01, 'listPrice': 40.73, 'category_id': 2, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 80, 'reviews': []}]",449.36,565163665595076,TIBZuGaKyVmXdR,BFeiovpBzICvZPxgHbmefpiXSx,vkNKEfJLtdiT,Random Country,2023-07-08T00:00:00.000000+00:00
,mkhdmazw,kieZmudDIBOQhp,"[{'_id': 'oilt613gd6kmaqy9e62opkdc', 'asin': 'RXZ1CC5WZK', 'title': 'YsADb qISqyMIubgdhhvftczszkBtZL uuWyvFf', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.8, 'price': 63.51, 'listPrice': 55.42, 'category_id': 80, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 55, 'reviews': []}, {'_id': 'n47v3r2tyk40zdrvpqs790jv', 'asin': '3UEJA4460L', 'title': 'xLXrHjndzNrv', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.1, 'price': 55.36, 'listPrice': 91.86, 'category_id': 62, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 32, 'reviews': []}, {'_id': '6joyjba86skegars8ts810wo', 'asin': 'KITXX5RL63', 'title': 'WNMAZOxzNZYdixNFlTtVYiLWh', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.6, 'price': 55.21, 'listPrice': 112.94, 'category_id': 77, 'Category': 'Random Category', 'quantity': 1, 'numberOfReviews': 31, 'reviews': []}, {'_id': 'dgcwkth7e7hx2fv43x33fbfz', 'asin': '08FCT955L9', 'title': 'lJphnDQiYkPYIgWsXXRRnXizSlYZqNksRYONh', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 0.9, 'price': 15.73, 'listPrice': 75.67, 'category_id': 29, 'Category': 'Random Category', 'quantity': 8, 'numberOfReviews': 27, 'reviews': []}]",295.63,190202762749354,wFa yXN ,SLnDVhTYhEhSngy V XGrBv,foFGJbbyb,Random Country,2023-05-07T00:00:00.000000+00:00
,hhrwfvsb,UtDzbwcobA8xw7,"[{'_id': '664y8qtoydep5h53mc3d14ng', 'asin': '6ED3BOS8RC', 'title': 'Qs IiWwgAabavN NTnYpJ adFyNlSUZxoMwRxfQCu', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 4.1, 'price': 12.12, 'listPrice': 0.8, 'category_id': 9, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 5, 'reviews': []}]",154.29,294632709534525,IlXcugEsueNq,uiVLLdxrDWKRtEFnU,CvuGGaQmasA,Random Country,2021-03-11T00:00:00.000000+00:00
,eomrtdku,KDkPiq0RCyPUeL,"[{'_id': 'uxj9m9rffapf2annvprvw3tq', 'asin': '390YZBZS2V', 'title': 'QtiBJaVyufesSivRNtPsledRHkvVANwQfhFfAHB', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.8, 'price': 47.13, 'listPrice': 165.85, 'category_id': 86, 'Category': 'Random Category', 'quantity': 5, 'numberOfReviews': 81, 'reviews': []}, {'_id': 'b8i5hfia4o9qq9x07b7lb073', 'asin': 'DV9PLZS2YR', 'title': 'udwLjgmpIvCYyfPczxp mxsPeoqYBWDVnbKn ugsfVJmPSLyU', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.1, 'price': 58.86, 'listPrice': 4.73, 'category_id': 73, 'Category': 'Random Category', 'quantity': 7, 'numberOfReviews': 54, 'reviews': []}, {'_id': 'vhcjf7qsr4dkt10ag15pu59e', 'asin': 'YG548NCYOX', 'title': 'qplchIXqvOoJSQhjooERmhHTwEeKkXNPzBm', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 2.3, 'price': 97.05, 'listPrice': 45.81, 'category_id': 72, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 36, 'reviews': []}]",486.06,636774591775096,zevTDF,QZSheAfAFvfRQqWqkredN SE,WvxRHoJouEm,Random Country,2023-12-12T00:00:00.000000+00:00
,fyrswlbe,kC4A86bw8HKpSL,"[{'_id': 'xvlnjakhgynqs52mnwjqeqa0', 'asin': 'J7YHYOQ6NP', 'title': 'xhhotIsVxifQUbFyDbDQYvNxDBTVtVLxLovzMfrfNYDwLotU', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.0, 'price': 87.84, 'listPrice': 139.73, 'category_id': 5, 'Category': 'Random Category', 'quantity': 9, 'numberOfReviews': 30, 'reviews': []}, {'_id': '9sw1n3ytg8cnaiqdicjhebjy', 'asin': 'KEAKDKFTAJ', 'title': 'YOLZzyLuVavG', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 1.2, 'price': 34.73, 'listPrice': 108.42, 'category_id': 43, 'Category': 'Random Category', 'quantity': 10, 'numberOfReviews': 97, 'reviews': []}]",466.07,228264326552458,DqChWp, QHqavuBHNXbnmthgFZ,bAIHIT,Random Country,2023-11-11T00:00:00.000000+00:00
,yztiwwzc,0EmjpgwtmV53k9,"[{'_id': '0enqnede6b7znouvwtyfeogw', 'asin': 'Q38H2UYDA0', 'title': 'kMrHHZHCqIiFsFuHcqSdRoyCXCkLDresod nhz', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.0, 'price': 82.78, 'listPrice': 37.71, 'category_id': 91, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 67, 'reviews': []}]",213.05,449395055021831,MGCGH,goUKuZ QVJUMOSWnpG jXWeg,uT tqQIUNSH,Random Country,2022-07-12T00:00:00.000000+00:00
,scgqzhvs,GHPxbDEHdERMnU,"[{'_id': 'dsdbr55l7jd6vt3tb7l63q0h', 'asin': 'M7023CD27J', 'title': 'MrNqgnWjJxl VJqxu', 'imgUrl': 'https://www.example.com/image.jpg', 'productURL': 'https://www.example.com/product', 'stars': 3.1, 'price': 30.92, 'listPrice': 155.42, 'category_id': 31, 'Category': 'Random Category', 'quantity': 2, 'numberOfReviews': 7, 'reviews': []}]",429.49,528040669866136,xxBOrpccSl,UZasVxcfXYXO,RDlbqTZSdRicJv,Random Country,2021-04-03T00:00:00.000000+00:00
